0.003906, 0.07840000
0.007812, 0.07220500
0.015625, 0.07262400
0.031250, 0.07125300
0.062500, 0.07062400
0.125000, 0.07113400
0.250000, 0.07127900
0.500000, 0.07166900
1.000000, 0.07158500
2.000000, 0.07032300
4.000000, 0.07287700
8.000000, 0.07241800
16.000000, 0.07183900
32.000000, 0.07544000
64.000000, 0.08104900
128.000000, 0.08902000
256.000000, 0.08969700
512.000000, 0.08974900
1024.000000, 0.11429900
2048.000000, 0.22917400
4096.000000, 0.24816500
8192.000000, 0.25023700
